iter	Accuracy	MultiClass
7006	1	0.001619330399
7007	1	0.001619069513
7008	1	0.001618826809
7009	1	0.001618677067
7010	1	0.001618339019
7011	1	0.001618170744
7012	1	0.001617923059
7013	1	0.001617476813
7014	1	0.001617227333
7015	1	0.001616961413
7016	1	0.001616645939
7017	1	0.001616420772
7018	1	0.001616260253
7019	1	0.001616050752
7020	1	0.001615792125
7021	1	0.001615607312
7022	1	0.001615285396
7023	1	0.001615049082
7024	1	0.00161482816
7025	1	0.001614796423
7026	1	0.00161453137
7027	1	0.001614097368
7028	1	0.001613865985
7029	1	0.001613558941
7030	1	0.001613209406
7031	1	0.001613072562
7032	1	0.001612758957
7033	1	0.001612565576
7034	1	0.001612239837
7035	1	0.00161196115
7036	1	0.001611830694
7037	1	0.001611587834
7038	1	0.001611429501
7039	1	0.001611217449
7040	1	0.001610862694
7041	1	0.00161062138
7042	1	0.001610419433
7043	1	0.001610305681
7044	1	0.001610006868
7045	1	0.001609924072
7046	1	0.001609554224
7047	1	0.001609392446
7048	1	0.001609369394
7049	1	0.001609267236
7050	1	0.001608931239
7051	1	0.001608486815
7052	1	0.001608223552
7053	1	0.001608115504
7054	1	0.001607800109
7055	1	0.001607714095
7056	1	0.001607505382
7057	1	0.001607313219
7058	1	0.001607156343
7059	1	0.001606903596
7060	1	0.001606573195
7061	1	0.001606391904
7062	1	0.001605733686
7063	1	0.001605404889
7064	1	0.001605179846
7065	1	0.001604831588
7066	1	0.001604520183
7067	1	0.001604208037
7068	1	0.001603952243
7069	1	0.001603606097
7070	1	0.001603455652
7071	1	0.001603294067
7072	1	0.001602983514
7073	1	0.00160280051
7074	1	0.001602425177
7075	1	0.0016021697
7076	1	0.001601946003
7077	1	0.001601876595
7078	1	0.001601642358
7079	1	0.001601473425
7080	1	0.00160132579
7081	1	0.00160082377
7082	1	0.001600668792
7083	1	0.001600328904
7084	1	0.001599993204
7085	1	0.00159963887
7086	1	0.001599338381
7087	1	0.001598833744
7088	1	0.001598639746
7089	1	0.001598186652
7090	1	0.001597885594
7091	1	0.00159779098
7092	1	0.001597578752
7093	1	0.001597418539
7094	1	0.001597081187
7095	1	0.001596989058
7096	1	0.001596659039
7097	1	0.001596431512
7098	1	0.001595762557
7099	1	0.001595331638
7100	1	0.001595093446
7101	1	0.001594868464
7102	1	0.001594646675
7103	1	0.001594211017
7104	1	0.001594079218
7105	1	0.001593788979
7106	1	0.001593624236
7107	1	0.001593412302
7108	1	0.001593165642
7109	1	0.00159290885
7110	1	0.0015925798
7111	1	0.001592266423
7112	1	0.001592041443
7113	1	0.001591785782
7114	1	0.001591600363
7115	1	0.001591452032
7116	1	0.00159127931
7117	1	0.001591279014
7118	1	0.0015909226
7119	1	0.001590833327
7120	1	0.001590615939
7121	1	0.001590494394
7122	1	0.001590193355
7123	1	0.001589886795
7124	1	0.001589706674
7125	1	0.001589512197
7126	1	0.001589319349
7127	1	0.001589081152
7128	1	0.001588730151
7129	1	0.00158858376
7130	1	0.001588240896
7131	1	0.001587790456
7132	1	0.001587583004
7133	1	0.001587362446
7134	1	0.001587067238
7135	1	0.00158691845
7136	1	0.001586680137
7137	1	0.001586634475
7138	1	0.001586354493
7139	1	0.001586102223
7140	1	0.001585857179
7141	1	0.001585619091
7142	1	0.001585264156
7143	1	0.001584895794
7144	1	0.001584774231
7145	1	0.001584607194
7146	1	0.001584374375
7147	1	0.001584161796
7148	1	0.001583731914
7149	1	0.001583459156
7150	1	0.001583215259
7151	1	0.001583034468
7152	1	0.001582844324
7153	1	0.001582549673
7154	1	0.001582151471
7155	1	0.00158165431
7156	1	0.001581654067
7157	1	0.001581153003
7158	1	0.001580717911
7159	1	0.001580431088
7160	1	0.001580364309
7161	1	0.001580210243
7162	1	0.001580052683
7163	1	0.001579632647
7164	1	0.001579466922
7165	1	0.001579287998
7166	1	0.001579181431
7167	1	0.001579086811
7168	1	0.001578763638
7169	1	0.001578763434
7170	1	0.001578701314
7171	1	0.00157838618
7172	1	0.00157806147
7173	1	0.001577922762
7174	1	0.001577769272
7175	1	0.001577285611
7176	1	0.001577145649
7177	1	0.001577089445
7178	1	0.001576977552
7179	1	0.001576674127
7180	1	0.00157623846
7181	1	0.001576076272
7182	1	0.001575712105
7183	1	0.001575573733
7184	1	0.001575274546
7185	1	0.00157508587
7186	1	0.001574947813
7187	1	0.001574641633
7188	1	0.001574467492
7189	1	0.00157415414
7190	1	0.001573750019
7191	1	0.001573392401
7192	1	0.001572863744
7193	1	0.00157270666
7194	1	0.001572706452
7195	1	0.00157248456
7196	1	0.001572207535
7197	1	0.001572055917
7198	1	0.001571809595
7199	1	0.001571677175
7200	1	0.001571474732
7201	1	0.001571458865
7202	1	0.001571286256
7203	1	0.001571197709
7204	1	0.001570914217
7205	1	0.001570768806
7206	1	0.001570598032
7207	1	0.001570370438
7208	1	0.001570336543
7209	1	0.001570102646
7210	1	0.001569907549
7211	1	0.001569575988
7212	1	0.001569115918
7213	1	0.001569010221
7214	1	0.001568757345
7215	1	0.001568670269
7216	1	0.001568299496
7217	1	0.001567896945
7218	1	0.001567730432
7219	1	0.001567656161
7220	1	0.001567246569
7221	1	0.001567056306
7222	1	0.001566791814
7223	1	0.001566566803
7224	1	0.00156634904
7225	1	0.001566231482
7226	1	0.001566149733
7227	1	0.001565944303
7228	1	0.001565582691
7229	1	0.001565260613
7230	1	0.001565095837
7231	1	0.00156485917
7232	1	0.001564668164
7233	1	0.001564334358
7234	1	0.001564134709
7235	1	0.001563751488
7236	1	0.001563495435
7237	1	0.001563032646
7238	1	0.001562968906
7239	1	0.001562755271
7240	1	0.001562579536
7241	1	0.001562270466
7242	1	0.001561909666
7243	1	0.001561654726
7244	1	0.001561500229
7245	1	0.001561368365
7246	1	0.001561093858
7247	1	0.00156090196
7248	1	0.001560699044
7249	1	0.001560477559
7250	1	0.001560222863
7251	1	0.001560002279
7252	1	0.001559636009
7253	1	0.001559328033
7254	1	0.001559109512
7255	1	0.00155891228
7256	1	0.001558473178
7257	1	0.001558128737
7258	1	0.001557982408
7259	1	0.00155782157
7260	1	0.001557508533
7261	1	0.001557361044
7262	1	0.001557151862
7263	1	0.001556960442
7264	1	0.001556795286
7265	1	0.001556577045
7266	1	0.001556577015
7267	1	0.001556234176
7268	1	0.001556015334
7269	1	0.001555786637
7270	1	0.001555602718
7271	1	0.001555602666
7272	1	0.001555344074
7273	1	0.001555291122
7274	1	0.00155518199
7275	1	0.001554927766
7276	1	0.00155463671
7277	1	0.001554299892
7278	1	0.001554024645
7279	1	0.001553818854
7280	1	0.001553642046
7281	1	0.001553505634
7282	1	0.001553380576
7283	1	0.001553136378
7284	1	0.001552834961
7285	1	0.00155267342
7286	1	0.001552431721
7287	1	0.001552162142
7288	1	0.001551950141
7289	1	0.001551823087
7290	1	0.001551606865
7291	1	0.001551447591
7292	1	0.001551214036
7293	1	0.00155102034
7294	1	0.001550887148
7295	1	0.001550843379
7296	1	0.001550637339
7297	1	0.001550264217
7298	1	0.00155012564
7299	1	0.001550031067
7300	1	0.001549756116
7301	1	0.00154956649
7302	1	0.001549296342
7303	1	0.001549031639
7304	1	0.001548586614
7305	1	0.001548192518
7306	1	0.001547994651
7307	1	0.001547797515
7308	1	0.00154765465
7309	1	0.00154754874
7310	1	0.001547305023
7311	1	0.001546911239
7312	1	0.001546568886
7313	1	0.001546418863
7314	1	0.001546228147
7315	1	0.001545916996
7316	1	0.001545689938
7317	1	0.001545238272
7318	1	0.001544904927
7319	1	0.001544601938
7320	1	0.001544322254
7321	1	0.00154402837
7322	1	0.001543932134
7323	1	0.001543830657
7324	1	0.001543672357
7325	1	0.001543588226
7326	1	0.001543385681
7327	1	0.001543139306
7328	1	0.001542952021
7329	1	0.001542739588
7330	1	0.001542442858
7331	1	0.001542071125
7332	1	0.001541893212
7333	1	0.00154175565
7334	1	0.001541351471
7335	1	0.001541207366
7336	1	0.001540902306
7337	1	0.001540738069
7338	1	0.001540481462
7339	1	0.001540429191
7340	1	0.001540295611
7341	1	0.00154012076
7342	1	0.001539864811
7343	1	0.001539625743
7344	1	0.001539390067
7345	1	0.001539209996
7346	1	0.00153903542
7347	1	0.00153878669
7348	1	0.001538625196
7349	1	0.001538408798
7350	1	0.001538009501
7351	1	0.001537775612
7352	1	0.001537584024
7353	1	0.001537583663
7354	1	0.001537345432
7355	1	0.001537140197
7356	1	0.00153698504
7357	1	0.001536676393
7358	1	0.001536439699
7359	1	0.001536329175
7360	1	0.001536105735
7361	1	0.001535921365
7362	1	0.001535690203
7363	1	0.001535290524
7364	1	0.001535029287
7365	1	0.001534900405
7366	1	0.001534745708
7367	1	0.001534454609
7368	1	0.001534036081
7369	1	0.001533661938
7370	1	0.001533514553
7371	1	0.001533273226
7372	1	0.001533089245
7373	1	0.001532887922
7374	1	0.001532699676
7375	1	0.001532459741
7376	1	0.001532136643
7377	1	0.001531951506
7378	1	0.001531544878
7379	1	0.001531544392
7380	1	0.001531165456
7381	1	0.001531014481
7382	1	0.001530722508
7383	1	0.001530417527
7384	1	0.001530278044
7385	1	0.001530078152
7386	1	0.001529870136
7387	1	0.001529558445
7388	1	0.001529251564
7389	1	0.001529028897
7390	1	0.001528780812
7391	1	0.001528620764
7392	1	0.001528620107
7393	1	0.001528384372
7394	1	0.001528383737
7395	1	0.001528149316
7396	1	0.001527983994
7397	1	0.001527710944
7398	1	0.001527509721
7399	1	0.001527408378
7400	1	0.001527223328
7401	1	0.001527101886
7402	1	0.00152666598
7403	1	0.001526502115
7404	1	0.001526301477
7405	1	0.001526141982
7406	1	0.001525827711
7407	1	0.001525543233
7408	1	0.001525245312
7409	1	0.001525049393
7410	1	0.00152478871
7411	1	0.00152450342
7412	1	0.001524343969
7413	1	0.001524149137
7414	1	0.00152414845
7415	1	0.001523817088
7416	1	0.001523594427
7417	1	0.001523473102
7418	1	0.001523205556
7419	1	0.001522882346
7420	1	0.001522759972
7421	1	0.001522564567
7422	1	0.001522312274
7423	1	0.001522084698
7424	1	0.00152188095
7425	1	0.001521542713
7426	1	0.001521191736
7427	1	0.001520835663
7428	1	0.001520566722
7429	1	0.00152043948
7430	1	0.001520126555
7431	1	0.001519866649
7432	1	0.001519518725
7433	1	0.001519234793
7434	1	0.001518914909
7435	1	0.00151891418
7436	1	0.00151877215
7437	1	0.001518593957
7438	1	0.00151842539
7439	1	0.00151823959
7440	1	0.001518070732
7441	1	0.001517764353
7442	1	0.001517642799
7443	1	0.001517470795
7444	1	0.001517470153
7445	1	0.001517460635
7446	1	0.001517185384
7447	1	0.001517184736
7448	1	0.00151693564
7449	1	0.001516935035
7450	1	0.00151673332
7451	1	0.001516551447
7452	1	0.001516373214
7453	1	0.001516061447
7454	1	0.001515706693
7455	1	0.001515473138
7456	1	0.001515241325
7457	1	0.001515145379
7458	1	0.001514913686
7459	1	0.001514728778
7460	1	0.001514559526
7461	1	0.001514316454
7462	1	0.00151413026
7463	1	0.001513838314
7464	1	0.001513615466
7465	1	0.001513320557
7466	1	0.001513086316
7467	1	0.001512933886
7468	1	0.001512827677
7469	1	0.001512576244
7470	1	0.001512203862
7471	1	0.001511984864
7472	1	0.001511804668
7473	1	0.001511353492
7474	1	0.001511029886
7475	1	0.001510799442
7476	1	0.001510603023
7477	1	0.001510469375
7478	1	0.001510198532
7479	1	0.001510059327
7480	1	0.001509934486
7481	1	0.001509634934
7482	1	0.001509340704
7483	1	0.001509121934
7484	1	0.001508822441
7485	1	0.001508714683
7486	1	0.001508472672
7487	1	0.001508095087
7488	1	0.00150779597
7489	1	0.001507479152
7490	1	0.00150747833
7491	1	0.001507311272
7492	1	0.001507156612
7493	1	0.001506864064
7494	1	0.001506634888
7495	1	0.00150618931
7496	1	0.001505880205
7497	1	0.001505868838
7498	1	0.001505615379
7499	1	0.001505435224
7500	1	0.001505135812
7501	1	0.001504873972
7502	1	0.001504625694
7503	1	0.001504366422
7504	1	0.001504150609
7505	1	0.001503895827
7506	1	0.001503589341
7507	1	0.001503329806
7508	1	0.001503001055
7509	1	0.001502831344
7510	1	0.001502675944
7511	1	0.001502577903
7512	1	0.001502391901
7513	1	0.001502231687
7514	1	0.001501796396
7515	1	0.0015016756
7516	1	0.001501387642
7517	1	0.00150120403
7518	1	0.001501005963
7519	1	0.0015008481
7520	1	0.00150041472
7521	1	0.001500175221
7522	1	0.001500057063
7523	1	0.001499916865
7524	1	0.001499702447
7525	1	0.001499506193
7526	1	0.001499170934
7527	1	0.001499130597
7528	1	0.001498873651
7529	1	0.001498677961
7530	1	0.001498529477
7531	1	0.001498361231
7532	1	0.001498183341
7533	1	0.001498016515
7534	1	0.001497793991
7535	1	0.001497715708
7536	1	0.001497556028
7537	1	0.001497407065
7538	1	0.001497239556
7539	1	0.001496957235
7540	1	0.001496518659
7541	1	0.001496234648
7542	1	0.001495994609
7543	1	0.001495737301
7544	1	0.001495491769
7545	1	0.001495213179
7546	1	0.001494766705
7547	1	0.00149467878
7548	1	0.001494492408
7549	1	0.001494369059
7550	1	0.001494217528
7551	1	0.001493801838
7552	1	0.001493737237
7553	1	0.001493547605
7554	1	0.001493330437
7555	1	0.001493054639
7556	1	0.001492847538
7557	1	0.001492810507
7558	1	0.001492591419
7559	1	0.001492459451
7560	1	0.001492241578
7561	1	0.00149191469
7562	1	0.001491742446
7563	1	0.001491550746
7564	1	0.00149138585
7565	1	0.001491133464
7566	1	0.001490804565
7567	1	0.001490604176
7568	1	0.001490419086
7569	1	0.001490221506
7570	1	0.001489896689
7571	1	0.00148974918
7572	1	0.001489562256
7573	1	0.001489372237
7574	1	0.001489191759
7575	1	0.001489032154
7576	1	0.00148894875
7577	1	0.001488743352
7578	1	0.001488668802
7579	1	0.001488525509
7580	1	0.001488377846
7581	1	0.001488243413
7582	1	0.00148804611
7583	1	0.001487754629
7584	1	0.001487555049
7585	1	0.001487520163
7586	1	0.001487388339
7587	1	0.001487179394
7588	1	0.00148691317
7589	1	0.001486727083
7590	1	0.001486603903
7591	1	0.001486353536
7592	1	0.001486047989
7593	1	0.00148555883
7594	1	0.001485226989
7595	1	0.001484720741
7596	1	0.001484558969
7597	1	0.00148441739
7598	1	0.001484292839
7599	1	0.001483986855
7600	1	0.001483796718
7601	1	0.001483527548
7602	1	0.001483404459
7603	1	0.001483203159
7604	1	0.001483045853
7605	1	0.001482839044
7606	1	0.001482757739
7607	1	0.001482712497
7608	1	0.001482570645
7609	1	0.001482260071
7610	1	0.001482109382
7611	1	0.001481713677
7612	1	0.001481472317
7613	1	0.001481347092
7614	1	0.001481111194
7615	1	0.001481022657
7616	1	0.001480698392
7617	1	0.001480541036
7618	1	0.001480307843
7619	1	0.001480118274
7620	1	0.001479967941
7621	1	0.001479856485
7622	1	0.001479654156
7623	1	0.001479542673
7624	1	0.001479334947
7625	1	0.001479242544
7626	1	0.001479241464
7627	1	0.001479059858
7628	1	0.001478942938
7629	1	0.001478668898
7630	1	0.001478438084
7631	1	0.001478233617
7632	1	0.001477997081
7633	1	0.001477810506
7634	1	0.00147754234
7635	1	0.001477396005
7636	1	0.001477108034
7637	1	0.001477007649
7638	1	0.001476857825
7639	1	0.001476513955
7640	1	0.001476394347
7641	1	0.001476230737
7642	1	0.001476123852
7643	1	0.001475839966
7644	1	0.001475838819
7645	1	0.001475655887
7646	1	0.001475406822
7647	1	0.001475217391
7648	1	0.00147498367
7649	1	0.00147473265
7650	1	0.00147454025
7651	1	0.001474213469
7652	1	0.001474065861
7653	1	0.001473929438
7654	1	0.001473781705
7655	1	0.001473550246
7656	1	0.001473357891
7657	1	0.001473153144
7658	1	0.001473066766
7659	1	0.001472849053
7660	1	0.001472848075
7661	1	0.001472690686
7662	1	0.001472517628
7663	1	0.001472113726
7664	1	0.001471828138
7665	1	0.001471681261
7666	1	0.001471404859
7667	1	0.001470994766
7668	1	0.001470910546
7669	1	0.001470538835
7670	1	0.001470418854
7671	1	0.001470245493
7672	1	0.001469985069
7673	1	0.001469738255
7674	1	0.001469620025
7675	1	0.001469366518
7676	1	0.001468981883
7677	1	0.001468769286
7678	1	0.00146858432
7679	1	0.001468429213
7680	1	0.001468171168
7681	1	0.001468005005
7682	1	0.001467815015
7683	1	0.001467653933
7684	1	0.001467467881
7685	1	0.001467165332
7686	1	0.001467004641
7687	1	0.00146694679
7688	1	0.001466681823
7689	1	0.001466523456
7690	1	0.001466257888
7691	1	0.001466152902
7692	1	0.001465877151
7693	1	0.001465595043
7694	1	0.001465396697
7695	1	0.001465184766
7696	1	0.001465020358
7697	1	0.001464757245
7698	1	0.001464263767
7699	1	0.0014641189
7700	1	0.001463796549
7701	1	0.001463588405
7702	1	0.001463477764
7703	1	0.001463238678
7704	1	0.001463036156
7705	1	0.001462804695
7706	1	0.001462436119
7707	1	0.001462322095
7708	1	0.001462077336
7709	1	0.001461768264
7710	1	0.001461589488
7711	1	0.001461439419
7712	1	0.001461174782
7713	1	0.001460977087
7714	1	0.001460725983
7715	1	0.001460447398
7716	1	0.001460190315
7717	1	0.00146018206
7718	1	0.001460108289
7719	1	0.001459896437
7720	1	0.001459603582
7721	1	0.001459375918
7722	1	0.001459216854
7723	1	0.001458996417
7724	1	0.001458630385
7725	1	0.001458471853
7726	1	0.001458188818
7727	1	0.00145804155
7728	1	0.00145804024
7729	1	0.001457872357
7730	1	0.001457706544
7731	1	0.001457517846
7732	1	0.001457331328
7733	1	0.001457096474
7734	1	0.001456763368
7735	1	0.001456488031
7736	1	0.001456268993
7737	1	0.00145607521
7738	1	0.001455959194
7739	1	0.001455958165
7740	1	0.00145585283
7741	1	0.001455634086
7742	1	0.001455446567
7743	1	0.001455282237
7744	1	0.001455073007
7745	1	0.001454796056
7746	1	0.001454379071
7747	1	0.001454231746
7748	1	0.001453931947
7749	1	0.001453674614
7750	1	0.001453343015
7751	1	0.001453256289
7752	1	0.001453081102
7753	1	0.001452863571
7754	1	0.001452634506
7755	1	0.001452379282
7756	1	0.001452096377
7757	1	0.001451821064
7758	1	0.001451571554
7759	1	0.001451265875
7760	1	0.001451186556
7761	1	0.001450976299
7762	1	0.001450735602
7763	1	0.001450577446
7764	1	0.001450506559
7765	1	0.001450436855
7766	1	0.001450191248
7767	1	0.001450039378
7768	1	0.001449832882
7769	1	0.001449645189
7770	1	0.00144960025
7771	1	0.001449312241
7772	1	0.00144911364
7773	1	0.00144879937
7774	1	0.001448723752
7775	1	0.001448440046
7776	1	0.001448270277
7777	1	0.001448185979
7778	1	0.001447860308
7779	1	0.001447661536
7780	1	0.001447441408
7781	1	0.001447229398
7782	1	0.001447004345
7783	1	0.001446752897
7784	1	0.001446478657
7785	1	0.001446395506
7786	1	0.001446214133
7787	1	0.001446156908
7788	1	0.00144597597
7789	1	0.001445779611
7790	1	0.001445611428
7791	1	0.001445335418
7792	1	0.001445123859
7793	1	0.00144506123
7794	1	0.001444813039
7795	1	0.001444574261
7796	1	0.001444537656
7797	1	0.001444332733
7798	1	0.001444210546
7799	1	0.001444036331
7800	1	0.001443811233
7801	1	0.001443627243
7802	1	0.001443436396
7803	1	0.001443190718
7804	1	0.001443000162
7805	1	0.001442958016
7806	1	0.001442767463
7807	1	0.001442437176
7808	1	0.001442301225
7809	1	0.001442201087
7810	1	0.001441937177
7811	1	0.00144183756
7812	1	0.001441576389
7813	1	0.001441405633
7814	1	0.001441150143
7815	1	0.001440996611
7816	1	0.001440739454
7817	1	0.001440629318
7818	1	0.001440456906
7819	1	0.001440219368
7820	1	0.001440067126
7821	1	0.001439899348
7822	1	0.001439761791
7823	1	0.0014394141
7824	1	0.001439151506
7825	1	0.001439028132
7826	1	0.001438641863
7827	1	0.001438432443
7828	1	0.001438346387
7829	1	0.001438053981
7830	1	0.001437832116
7831	1	0.001437592045
7832	1	0.001437442897
7833	1	0.001437388581
7834	1	0.001437172592
7835	1	0.001436952919
7836	1	0.001436700516
7837	1	0.001436548971
7838	1	0.001436199763
7839	1	0.001435905571
7840	1	0.001435650279
7841	1	0.001435455529
7842	1	0.001435221638
7843	1	0.001435029534
7844	1	0.001434801895
7845	1	0.001434676348
7846	1	0.001434541976
7847	1	0.001434244957
7848	1	0.001433918522
7849	1	0.001433711079
7850	1	0.001433494457
7851	1	0.001433265805
7852	1	0.001433136342
7853	1	0.001433136129
7854	1	0.001432842896
7855	1	0.001432611132
7856	1	0.001432527945
7857	1	0.001432413639
7858	1	0.00143219449
7859	1	0.001432014338
7860	1	0.001431825761
7861	1	0.001431604885
7862	1	0.001431504906
7863	1	0.001431313266
7864	1	0.001430965536
7865	1	0.001430655818
7866	1	0.00143049405
7867	1	0.001430298997
7868	1	0.00143000479
7869	1	0.001429831797
7870	1	0.001429451677
7871	1	0.001429341109
7872	1	0.00142932562
7873	1	0.001429218731
7874	1	0.001429044136
7875	1	0.001428906496
7876	1	0.001428607852
7877	1	0.001428316404
7878	1	0.001428303343
7879	1	0.001427961775
7880	1	0.001427949394
7881	1	0.001427715397
7882	1	0.001427558222
7883	1	0.001427293928
7884	1	0.001427104682
7885	1	0.001426909753
7886	1	0.001426663226
7887	1	0.001426563713
7888	1	0.001426303073
7889	1	0.001426081044
7890	1	0.001425906772
7891	1	0.001425539699
7892	1	0.00142540131
7893	1	0.001425218421
7894	1	0.001425055981
7895	1	0.001424783776
7896	1	0.001424503475
7897	1	0.001424296401
7898	1	0.00142403065
7899	1	0.001423855636
7900	1	0.001423600295
7901	1	0.001423343832
7902	1	0.00142292173
7903	1	0.001422741073
7904	1	0.001422667481
7905	1	0.001422401341
7906	1	0.001422252075
7907	1	0.001422204992
7908	1	0.001421996813
7909	1	0.001421958101
7910	1	0.001421672446
7911	1	0.001421534301
7912	1	0.001421381867
7913	1	0.001421214601
7914	1	0.001421013361
7915	1	0.001420791443
7916	1	0.001420656142
7917	1	0.001420481542
7918	1	0.001420324549
7919	1	0.001420139851
7920	1	0.001419995632
7921	1	0.001419831865
7922	1	0.001419540271
7923	1	0.001419341456
7924	1	0.001419197474
7925	1	0.001418872478
7926	1	0.00141861586
7927	1	0.001418394184
7928	1	0.001418215451
7929	1	0.001417985108
7930	1	0.001417757104
7931	1	0.001417459612
7932	1	0.001417179738
7933	1	0.001416930624
7934	1	0.001416808446
7935	1	0.001416541798
7936	1	0.001416359948
7937	1	0.001416228178
7938	1	0.001416179819
7939	1	0.001415948206
7940	1	0.001415814451
7941	1	0.001415689679
7942	1	0.001415470767
7943	1	0.001415333688
7944	1	0.001415202916
7945	1	0.001414973944
7946	1	0.001414816738
7947	1	0.00141469613
7948	1	0.00141450809
7949	1	0.00141442694
7950	1	0.001414228309
7951	1	0.001414171468
7952	1	0.00141401993
7953	1	0.001413760173
7954	1	0.001413716017
7955	1	0.001413566681
7956	1	0.00141327313
7957	1	0.001413112445
7958	1	0.001412895739
7959	1	0.001412811858
7960	1	0.001412501661
7961	1	0.001412453647
7962	1	0.001411783943
7963	1	0.001411783843
7964	1	0.001411549978
7965	1	0.00141139314
7966	1	0.001411259588
7967	1	0.001411083552
7968	1	0.001410831065
7969	1	0.00141066707
7970	1	0.001410556987
7971	1	0.001410318537
7972	1	0.001410146176
7973	1	0.001409999786
7974	1	0.001409721233
7975	1	0.001409538423
7976	1	0.001409256059
7977	1	0.001409202507
7978	1	0.00140899969
7979	1	0.001408756905
7980	1	0.001408584387
7981	1	0.001408134746
7982	1	0.001407900064
7983	1	0.001407775775
7984	1	0.001407602266
7985	1	0.001407441921
7986	1	0.001407289708
7987	1	0.001407178881
7988	1	0.00140700379
7989	1	0.001406839593
7990	1	0.001406557319
7991	1	0.001406239518
7992	1	0.001406024287
7993	1	0.001405822366
7994	1	0.001405698713
7995	1	0.001405525796
7996	1	0.001405319026
7997	1	0.001405159415
7998	1	0.001405127862
7999	1	0.001404984376
